Дата	Игра	Просм	URL	Название	Preview
09.04.2017 19:31:45	Dota 2	1	https://clips.twitch.tv/ConcernedStrangeSaladBigBrother	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1364-preview-480x272.jpg
09.04.2017 19:31:44	Dota 2	1	https://clips.twitch.tv/NaiveCarelessWolfEagleEye	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1340-preview-480x272.jpg
09.04.2017 19:30:47	Dota 2	1	https://clips.twitch.tv/CleanGiftedCarrotCorgiDerp	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1300-preview-480x272.jpg
09.04.2017 19:30:12	Dota 2	1	https://clips.twitch.tv/CuriousBrainyWalletImGlitch	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1266-preview-480x272.jpg
09.04.2017 19:30:04	Dota 2	1	https://clips.twitch.tv/AbnegateBetterPigeonKappa	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-1256-preview-480x272.jpg
09.04.2017 19:29:11	Dota 2	1	https://clips.twitch.tv/CallousPuzzledClipsdadDoubleRainbow	DRAW MY LIFE 🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1200-preview-480x272.jpg
09.04.2017 19:29:07	Dota 2	1	https://clips.twitch.tv/TentativePlausibleTrayFailFish	DRAW MY LIFE 🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1198-preview-480x272.jpg
09.04.2017 19:27:26	Dota 2	1	https://clips.twitch.tv/OutstandingBoldMouse4Head	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-1096-preview-480x272.jpg
09.04.2017 19:27:22	Dota 2	1	https://clips.twitch.tv/EsteemedTallMilkRitzMitz	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1092-preview-480x272.jpg
09.04.2017 19:26:49	Dota 2	1	https://clips.twitch.tv/SlickTrappedNarwhalChefFrank	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1064-preview-480x272.jpg
09.04.2017 19:26:30	Dota 2	1	https://clips.twitch.tv/ObeseAntediluvianPlumberCmonBruh	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1050-preview-480x272.jpg
09.04.2017 19:26:09	Dota 2	1	https://clips.twitch.tv/PunchyFrozenGuanaco4Head	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1026-preview-480x272.jpg
09.04.2017 19:26:08	Dota 2	1	https://clips.twitch.tv/RamshackleProudFinchFutureMan	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1024-preview-480x272.jpg
09.04.2017 19:26:01	Dota 2	1	https://clips.twitch.tv/CloudyAbnegateTortoiseRiPepperonis	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1016-preview-480x272.jpg
09.04.2017 19:25:58	Dota 2	1	https://clips.twitch.tv/TriumphantVastPassionfruitShadyLulu	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1008-preview-480x272.jpg
09.04.2017 19:25:35	Dota 2	1	https://clips.twitch.tv/FragileRealRaccoonTBTacoLeft	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-980-preview-480x272.jpg
09.04.2017 19:25:22	Dota 2	1	https://clips.twitch.tv/SuaveFrigidBasenjiFunRun	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-976-preview-480x272.jpg
09.04.2017 19:25:21	Dota 2	1	https://clips.twitch.tv/BlitheFantasticMagpieOhMyDog	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-972-preview-480x272.jpg
09.04.2017 19:25:20	Dota 2	1	https://clips.twitch.tv/InquisitivePowerfulRaisinSaltBae	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-968-preview-480x272.jpg
09.04.2017 19:25:19	Dota 2	1	https://clips.twitch.tv/AbstemiousEnjoyablePoultryTwitchRPG	жопка	https://clips-media-assets2.twitch.tv/25008546640-offset-972-preview-480x272.jpg
09.04.2017 19:25:19	Dota 2	1	https://clips.twitch.tv/UgliestBusyFloofVoHiYo	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-976-preview-480x272.jpg
09.04.2017 19:25:15	Dota 2	1	https://clips.twitch.tv/SincereCuriousBaguettePhilosoraptor	DRAW MY LIFE 🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-964-preview-480x272.jpg
09.04.2017 19:25:15	Dota 2	1	https://clips.twitch.tv/NiceRudeUdonPunchTrees	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-964-preview-480x272.jpg
09.04.2017 19:24:03	Dota 2	1	https://clips.twitch.tv/CuriousCallousKleeOSkomodo	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-892-preview-480x272.jpg
09.04.2017 19:23:18	Dota 2	1	https://clips.twitch.tv/RepleteSmoothGoldfishPeteZaroll	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-850-preview-480x272.jpg
09.04.2017 19:22:16	Dota 2	1	https://clips.twitch.tv/CrunchyMuddyCourgetteDerp	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-704-preview-480x272.jpg
09.04.2017 19:20:57	Dota 2	1	https://clips.twitch.tv/ResilientAnnoyingArmadilloJonCarnage	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-712-preview-480x272.jpg
09.04.2017 19:19:59	Dota 2	1	https://clips.twitch.tv/SparklyUninterestedChowderLeeroyJenkins	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-648-preview-480x272.jpg
09.04.2017 19:19:30	Dota 2	1	https://clips.twitch.tv/MuddyHorribleFriseeRalpherZ	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-620-preview-480x272.jpg
09.04.2017 19:19:14	Dota 2	1	https://clips.twitch.tv/GlamorousColdbloodedFlamingoHotPokket	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-602-preview-480x272.jpg
09.04.2017 19:18:02	Dota 2	1	https://clips.twitch.tv/AssiduousVibrantScallionCopyThis	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-532-preview-480x272.jpg
09.04.2017 19:17:55	Dota 2	1	https://clips.twitch.tv/HumbleSweetTapirAMPEnergyCherry	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-530-preview-480x272.jpg
09.04.2017 19:17:54	Dota 2	1	https://clips.twitch.tv/FairLightButterflyBCouch	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-514-preview-480x272.jpg
09.04.2017 19:17:47	Dota 2	1	https://clips.twitch.tv/EnergeticDependableMilkAsianGlow	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-504-preview-480x272.jpg
09.04.2017 19:17:36	Dota 2	1	https://clips.twitch.tv/StrongSpeedyFriseeCoolStoryBro	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-504-preview-480x272.jpg
09.04.2017 19:16:05	Dota 2	1	https://clips.twitch.tv/AbrasiveStormyHawkSoonerLater	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-420-preview-480x272.jpg
09.04.2017 19:14:14	Dota 2	1	https://clips.twitch.tv/BetterDepressedLyrebirdPJSalt	DRAW MY LIFE	https://clips-media-assets2.twitch.tv/25008546640-offset-306-preview-480x272.jpg
09.04.2017 19:13:46	Dota 2	1	https://clips.twitch.tv/DeafHardDugongTBTacoRight	DRAW MY LIFE	https://clips-media-assets2.twitch.tv/25008546640-offset-278-preview-480x272.jpg
09.04.2017 19:13:24	Dota 2	1	https://clips.twitch.tv/BrightAltruisticPoxCoolStoryBob	DRAW MY LIFE	https://clips-media-assets2.twitch.tv/25008546640-offset-258-preview-480x272.jpg
09.04.2017 19:13:20	Dota 2	1	https://clips.twitch.tv/LightPlausibleStarlingPraiseIt	DRAW MY LIFE	https://clips-media-assets2.twitch.tv/25008546640-offset-258-preview-480x272.jpg
09.04.2017 19:12:15	Dota 2	1	https://clips.twitch.tv/PiercingLittleWoodcockRuleFive	DRAW MY LIFE	https://clips-media-assets2.twitch.tv/-761257136-offset-180-preview-480x272.jpg
09.04.2017 18:10:04	IRL	1	https://clips.twitch.tv/PlausibleHeartlessRaisinCurseLit	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-5368-preview-480x272.jpg
09.04.2017 16:34:58	IRL	1	https://clips.twitch.tv/BetterFrozenSlothBlargNaut	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-4064-preview-480x272.jpg
09.04.2017 15:21:40	IRL	1	https://clips.twitch.tv/HeadstrongSourWalletVoteYea	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-778-preview-480x272.jpg
09.04.2017 13:53:52	World of Warcraft	1	https://clips.twitch.tv/TubularJoyousSmoothieDansGame	ed hm	https://clips-media-assets2.twitch.tv/vod-100254136-offset-0-preview-480x272.jpg
09.04.2017 13:26:13	Dota 2	1	https://clips.twitch.tv/ColdMoralElkKlappa	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-7984-preview-480x272.jpg
09.04.2017 13:22:40	Dota 2	1	https://clips.twitch.tv/DeterminedVenomousWoodcockTooSpicy	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-3330-preview-480x272.jpg
09.04.2017 12:15:45	Counter-Strike: Global Offensive	1	https://clips.twitch.tv/HelplessEntertainingCrabsOneHand	❤️	https://clips-media-assets2.twitch.tv/vod-130240705-offset-18696-preview-480x272.jpg
09.04.2017 10:35:51	Dota 2	1	https://clips.twitch.tv/SteamyKitschyPepperYouWHY	❤️	https://clips-media-assets2.twitch.tv/vod-131804325-offset-4-preview-480x272.jpg
09.04.2017 10:11:28	IRL	1	https://clips.twitch.tv/FrozenCleverHamsterHassaanChop	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-1960-preview-480x272.jpg
09.04.2017 09:33:25	Counter-Strike: Global Offensive	1	https://clips.twitch.tv/InnocentSilkyDogDancingBaby	❤️	https://clips-media-assets2.twitch.tv/vod-131620240-offset-4-preview-480x272.jpg
09.04.2017 09:32:28	World of Warcraft	1	https://clips.twitch.tv/ObedientSilkyPanKappa	ed hm	https://clips-media-assets2.twitch.tv/vod-100254136-offset-8326-preview-480x272.jpg
09.04.2017 09:07:53	Dota 2	1	https://clips.twitch.tv/AmorphousYawningHorseradishShadyLulu	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-0-preview-480x272.jpg
09.04.2017 09:06:32	IRL	1	https://clips.twitch.tv/OriginalFlirtyCormorantCeilingCat	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-2732-preview-480x272.jpg
09.04.2017 08:51:46	World of Warcraft	1	https://clips.twitch.tv/CalmGoldenFriesSoonerLater	ed hm	https://clips-media-assets2.twitch.tv/vod-100254136-offset-6318-preview-480x272.jpg
09.04.2017 08:15:50	Dota 2	1	https://clips.twitch.tv/SmokyCoySushiWutFace	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-5004-preview-480x272.jpg
08.04.2017 23:38:22	IRL	1	https://clips.twitch.tv/DignifiedStormyMonitorTwitchRaid	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-3512-preview-480x272.jpg
08.04.2017 20:37:22	IRL	1	https://clips.twitch.tv/GiftedObliviousChimpanzeeLitFam	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-4384-preview-480x272.jpg
08.04.2017 20:27:56	IRL	1	https://clips.twitch.tv/PeacefulSeductiveCarrotPoooound	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-250-preview-480x272.jpg
08.04.2017 11:10:24	Counter-Strike: Global Offensive	1	https://clips.twitch.tv/HonorableCleanPterodactylDoubleRainbow	❤️	https://clips-media-assets2.twitch.tv/vod-131620542-offset-2348-preview-480x272.jpg
08.04.2017 09:43:29	World of Warcraft	1	https://clips.twitch.tv/EagerBadGuanacoDBstyle	ed hm	https://clips-media-assets2.twitch.tv/vod-100254136-offset-6322-preview-480x272.jpg
08.04.2017 06:52:51	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/SleepyFrozenBaconAliens	принцесса мида	https://clips-media-assets2.twitch.tv/vod-133024697-offset-13808-preview-480x272.jpg
08.04.2017 06:20:30	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/ObservantEntertainingWoodcockBIRB	принцесса мида	https://clips-media-assets2.twitch.tv/vod-133024697-offset-13888-preview-480x272.jpg
07.04.2017 22:40:07	Dota 2	1	https://clips.twitch.tv/CrunchyCogentStapleSoBayed	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-3228-preview-480x272.jpg
07.04.2017 20:22:38	IRL	1	https://clips.twitch.tv/BumblingPeppySparrowDerp	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-6774-preview-480x272.jpg
07.04.2017 19:04:34	IRL	1	https://clips.twitch.tv/TenuousFunBananaNotATK	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-528-preview-480x272.jpg
07.04.2017 18:35:17	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/ExpensiveYawningStingrayDansGame	принцесса мида / СПАСИБО ЗА 30 К В ГРУППЕ	https://clips-media-assets2.twitch.tv/vod-133474112-offset-40-preview-480x272.jpg
07.04.2017 14:19:04	IRL	1	https://clips.twitch.tv/OriginalExpensiveKoalaWholeWheat	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-6844-preview-480x272.jpg
07.04.2017 07:58:06	IRL	1	https://clips.twitch.tv/ShortBombasticToadBlargNaut	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-1546-preview-480x272.jpg
07.04.2017 06:51:39	IRL	1	https://clips.twitch.tv/ThoughtfulEndearingOctopusPartyTime	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-4164-preview-480x272.jpg
07.04.2017 06:13:58	Dota 2	1	https://clips.twitch.tv/HealthySmoothYamCclamChamp	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-3216-preview-480x272.jpg
07.04.2017 04:19:50	IRL	1	https://clips.twitch.tv/DaintyHardSharkChocolateRain	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-2464-preview-480x272.jpg
07.04.2017 04:16:13	IRL	1	https://clips.twitch.tv/RelentlessMuddyDogeOpieOP	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-2248-preview-480x272.jpg
07.04.2017 03:59:44	IRL	1	https://clips.twitch.tv/WildInquisitiveHornetFeelsBadMan	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133885549-offset-0-preview-480x272.jpg
06.04.2017 23:48:46	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/DifferentFitSandstormKeyboardCat	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-6490-preview-480x272.jpg
06.04.2017 23:47:20	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/BoxyDeadBatWOOP	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-6406-preview-480x272.jpg
06.04.2017 23:33:47	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/LittleDistinctVultureCoolStoryBob	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/-785414864-offset-5592-preview-480x272.jpg
06.04.2017 23:32:55	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/ElatedCleanStingrayLeeroyJenkins	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-5548-preview-480x272.jpg
06.04.2017 23:23:16	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/SmokyPoisedLardSoonerLater	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/-785414864-offset-4964-preview-480x272.jpg
06.04.2017 23:23:01	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/CorrectSuspiciousLobsterWoofer	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-4954-preview-480x272.jpg
06.04.2017 22:37:03	Games + Demos	1	https://clips.twitch.tv/AntediluvianHedonisticClamDBstyle	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-2190-preview-480x272.jpg
06.04.2017 22:31:57	Games + Demos	1	https://clips.twitch.tv/ImportantBraveYakinikuRlyTho	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-1884-preview-480x272.jpg
06.04.2017 22:29:38	IRL	1	https://clips.twitch.tv/FragileSpineyStarlingBIRB	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-1752-preview-480x272.jpg
06.04.2017 22:24:12	IRL	1	https://clips.twitch.tv/FilthyPrettiestFrogHumbleLife	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-1422-preview-480x272.jpg
06.04.2017 22:23:34	IRL	1	https://clips.twitch.tv/HelplessFragileSandwichDxCat	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-1388-preview-480x272.jpg
06.04.2017 22:20:15	IRL	1	https://clips.twitch.tv/HotAlivePastaMrDestructoid	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-1184-preview-480x272.jpg
06.04.2017 22:10:07	IRL	1	https://clips.twitch.tv/ComfortableGlamorousSquirrelDerp	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-578-preview-480x272.jpg
06.04.2017 22:07:49	IRL	1	https://clips.twitch.tv/UglyKnottySnoodAMPEnergy	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24984388912-offset-438-preview-480x272.jpg
06.04.2017 19:56:58	Dota 2	1	https://clips.twitch.tv/PiercingEndearingLapwingRaccAttack	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-3252-preview-480x272.jpg
06.04.2017 19:48:40	Dota 2	1	https://clips.twitch.tv/CourageousBelovedGoatKreygasm	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-1100-preview-480x272.jpg
06.04.2017 19:27:15	Dota 2	1	https://clips.twitch.tv/SuspiciousFragilePorcupineAllenHuhu	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-824-preview-480x272.jpg
06.04.2017 18:58:37	Dota 2	1	https://clips.twitch.tv/SmilingImportantRutabagaDoubleRainbow	❤️ ПРИНЦЕССА МИДА	https://clips-media-assets2.twitch.tv/vod-132769164-offset-11172-preview-480x272.jpg
06.04.2017 18:58:22	Dota 2	1	https://clips.twitch.tv/WimpyPatientCheddarChefFrank	❤️ ПРИНЦЕССА МИДА	https://clips-media-assets2.twitch.tv/vod-132769164-offset-11584-preview-480x272.jpg
06.04.2017 18:55:09	Dota 2	1	https://clips.twitch.tv/WimpyInventiveBaguetteTF2John	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-4020-preview-480x272.jpg
06.04.2017 16:26:27	Dota 2	1	https://clips.twitch.tv/ColorfulVictoriousHeronDogFace	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-358-preview-480x272.jpg
06.04.2017 15:42:02	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/BoldDiligentPieTF2John	принцесса мида / СПАСИБО ЗА 30 К В ГРУППЕ	https://clips-media-assets2.twitch.tv/vod-133474112-offset-7448-preview-480x272.jpg
06.04.2017 13:45:38	Dota 2	1	https://clips.twitch.tv/BoredStormyAlpacaOSfrog	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-3288-preview-480x272.jpg
06.04.2017 12:25:20	Dota 2	1	https://clips.twitch.tv/SquareDistinctFriseeBrainSlug	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-7424-preview-480x272.jpg
06.04.2017 12:07:12	Dota 2	1	https://clips.twitch.tv/ArtisticDirtyBadgerOMGScoots	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-3380-preview-480x272.jpg
06.04.2017 11:55:20	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/FriendlySpicyYakCoolStoryBro	принцесса мида / СПАСИБО ЗА 30 К В ГРУППЕ	https://clips-media-assets2.twitch.tv/vod-133474112-offset-276-preview-480x272.jpg
06.04.2017 11:11:47	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/AmericanFitSnakePeanutButterJellyTime	принцесса мида / СПАСИБО ЗА 30 К В ГРУППЕ	https://clips-media-assets2.twitch.tv/vod-133474112-offset-4520-preview-480x272.jpg
06.04.2017 11:03:19	Dota 2	1	https://clips.twitch.tv/AwkwardClumsyYogurtRedCoat	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-936-preview-480x272.jpg
06.04.2017 08:31:38	Dota 2	1	https://clips.twitch.tv/BumblingPeppyLasagnaArgieB8	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-2-preview-480x272.jpg
06.04.2017 07:52:57	Dota 2	1	https://clips.twitch.tv/ChillyViscousMonkeyTBTacoRight	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-6228-preview-480x272.jpg
06.04.2017 03:25:15	PLAYERUNKNOWN'S BATTLEGROUNDS	1	https://clips.twitch.tv/SplendidTentativeBobaDuDudu	принцесса мида / СПАСИБО ЗА 30 К В ГРУППЕ	https://clips-media-assets2.twitch.tv/vod-133474112-offset-0-preview-480x272.jpg
06.04.2017 03:23:39	Dota 2	1	https://clips.twitch.tv/ConcernedSparklingButterflyYouDontSay	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-5336-preview-480x272.jpg
06.04.2017 02:43:12	Dota 2	1	https://clips.twitch.tv/JoyousAgreeableChinchillaBleedPurple	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-1160-preview-480x272.jpg
06.04.2017 02:15:20	IRL	1	https://clips.twitch.tv/RudeAltruisticHerringSaltBae	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24977688800-offset-8850-preview-480x272.jpg
06.04.2017 01:51:01	IRL	1	https://clips.twitch.tv/NurturingCrunchyTildeTBTacoLeft	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24977688800-offset-7332-preview-480x272.jpg
06.04.2017 01:40:01	IRL	1	https://clips.twitch.tv/ObedientBlatantYakinikuKeepo	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24977688800-offset-6696-preview-480x272.jpg
06.04.2017 01:23:24	Dota 2	1	https://clips.twitch.tv/DignifiedAverageVelociraptorOpieOP	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24977688800-offset-5716-preview-480x272.jpg
06.04.2017 01:22:37	Dota 2	1	https://clips.twitch.tv/PiliableApatheticSalsifyANELE	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/24977688800-offset-5668-preview-480x272.jpg
